paper_id,title,has_demand,demand_count,has_compliance,compliance_count,decision,acceptance
kZ3NwWY99f,When Will It Fail?: Anomaly to Prompt for Forecasting Future Anomalies in Time Series,True,1,False,0,,
njvSBvtiwp,NeRAF: 3D Scene Infused Neural Radiance and Acoustic Fields,False,0,False,0,Accept (Poster),True
BzsjHiBfLk,Flow Distillation Sampling: Regularizing 3D Gaussians with Pre-trained Matching Priors,False,0,True,1,Accept (Poster),True
O9TTAoySaG,"Simulating, Fast and Slow: Learning Policies for Black-Box Optimization",True,1,False,0,,
lYQLwP9c9S,"The ubiquity of 2-homogeneity, how its implicit bias selects features, and other stories",False,0,False,0,Reject,False
OWIk5E4lJs,Interactive-Action Image Generation via Synthetic Physical Priors,False,0,True,2,Reject,False
1L52bHEL5d,Test-Time Adaptation for Combating Missing Modalities in Egocentric Videos,False,0,False,0,Accept (Poster),True
3d6awrrpUq,Compressed-Language Models for Understanding Compressed File Formats: a JPEG Exploration,False,0,False,0,,
K9xuqsaP0R,KAE: Kolmogorov-Arnold Auto-Encoder for Representation Learning,True,1,False,0,,
0ZcQhdyI3n,LSH Tells You What To Discard: An Adaptive Locality-Sensitive Strategy for KV Cache Compression,True,1,True,2,,
3lDxKQepvn,Latent Task-Specific Graph Network Simulators,False,0,False,0,Reject,False
OATPSB5JK1,Model-based Offline Reinforcement Learning with Lower Expectile Q-Learning,False,0,True,2,Accept (Poster),True
uvHmnahyp1,SynFlowNet: Design of Diverse and Novel Molecules with Synthesis Constraints,False,0,True,1,Accept (Spotlight),True
WeJEidTzff,A Large-scale Dataset and Benchmark for Commuting Origin-Destination Flow Generation,False,0,False,0,Accept (Poster),True
Z8dr422vtr,Cross-Domain Off-Policy Evaluation and Learning for Contextual Bandits,False,0,False,0,Accept (Poster),True
sPuLtU32av,MAST: model-agnostic sparsified training,False,0,False,0,Accept (Poster),True
o9YC0B6P2m,Scaling Law with Learning Rate Annealing,False,0,False,0,Reject,False
E6rpTruK4v,CodeUnlearn: Amortized Zero-Shot Machine Unlearning in Language Models Using Discrete Concept,True,1,False,0,Reject,False
rPup1cWk4d,Pseudo-Non-Linear Data Augmentation via Energy Minimization,False,0,False,0,Reject,False
I05Z6KjQ9K,Gradient Regularization-based Cross-Prompt Attacks on Vision Language Models,False,0,False,0,,
UAEmF5O8J3,Generalization of Spectral Graph Neural Networks,False,0,False,0,Reject,False
F5PlYMC5ik,LOIRE: LifelOng learning on Incremental data via pre-trained language model gRowth Efficiently,False,0,False,0,Accept (Poster),True
YO6Je9jOJI,LLM-Guided Self-Supervised Tabular Learning With Task-Specific Pre-text Tasks,False,0,False,0,,
pL31n7F6Ro,SeqAfford: Sequential 3D affordance reasoning via Multimodal Large Language Model,False,0,False,0,,
QPtoBPn4lZ,Continuous Diffusion for Mixed-Type Tabular Data,False,0,False,0,Accept (Poster),True
DmEHmZ89iB,"Single Teacher, Multiple Perspectives: Teacher Knowledge Augmentation for Enhanced Knowledge Distillation",False,0,False,0,Accept (Poster),True
NIG8O2zQSQ,LoRA-Switch: Boosting the Efficiency of Dynamic LLM Adapters via System-Algorithm Co-design,False,0,False,0,Reject,False
Syt4fWwVm1,SpaceGNN: Multi-Space Graph Neural Network for Node Anomaly Detection with Extremely Limited Labels,False,0,False,0,Accept (Poster),True
4HNfKrGlSJ,Hindsight Preference Learning for Offline Preference-based Reinforcement Learning,False,0,False,0,Reject,False
Rsr913dhyJ,ICFI: a Feature Importance Measure For Multi-Class Classification,False,0,False,0,Reject,False
EukM0UuqLx,Token-level Correlation-guided Compression for Efficient Multimodal Document Understanding,True,1,False,0,,
hghJJJUJJR,DimOL: Dimensional Awareness as a New 'Dimension' in Operator Learning,False,0,False,0,,
pNSJdyXZju,Efficient Bayesian Updates for Deep Active Learning via Laplace Approximations,False,0,False,0,,
4cQVUNpPkt,FOLEYCRAFTER: BRING SILENT VIDEOS TO LIFE WITH LIFELIKE AND SYNCHRONIZED SOUNDS,True,1,False,0,Reject,False
U2gYoh8gZG,CAGGLE: Color-Aware Guidance with Global and Local Prompts for Exposure Correction,True,1,False,0,,
JRXcvEg3OB,Guided-BFNs: Towards Visualizing and Understanding Bayesian Flow Networks in the Context of Trajectory Planning,False,0,False,0,Reject,False
FXhCG41FvV,ARTreeFormer: A Faster Attention-based Autoregressive Model for Phylogenetic Inference,False,0,False,0,Reject,False
DxT3e2f1jc,Video-Infinity: Distributed Long Video Generation,False,0,False,0,,
mbo4YnWCHd,Non-negative Tensor Mixture Learning for Discrete Density Estimation,True,1,True,2,Reject,False
ZXFJeR9Xm6,Physics-Informed Decentralized Federated Learning,True,1,False,0,,
TjvSFVJdzJ,Reinforced In-Context Black-Box Optimization,False,0,False,0,Reject,False
WVVu6B8knx,Supervised Batch Normalization,False,0,False,0,Reject,False
6zcZQkjB3Q,Initializing and Retrofitting Key-Value Adaptors for Traceable Model Editing,False,0,False,0,Reject,False
PSzDG612AC,Text-driven Zero-shot Domain Adaptation with Cross-modality Graph Motif Matching,False,0,False,0,,
pMp5njgeLx,Auto-Arena: Automating LLM Evaluations with Agent Peer Battles and Committee Discussions,False,0,False,0,Reject,False
mEBSeSk49H,On the Convergence of Adam under Non-uniform Smoothness: Separability from SGDM and Beyond,False,0,False,0,Reject,False
RFMdtKbff5,Which Algorithms Have Tight Generalization Bounds?,False,0,False,0,Reject,False
0UvlnHgaii,Toward Exploratory Inverse Constraint Inference with Generative Diffusion Verifiers,False,0,True,3,Accept (Poster),True
DD11okKg13,Exploring the Effectiveness of Object-Centric Representations in Visual Question Answering: Comparative Insights with Foundation Models,False,0,False,0,Accept (Poster),True
ghH6YYDs15,Compute Optimal Inference and Provable Amortisation Gap in Sparse Autoencoders,False,0,False,0,,
SaOxhcDCM3,Large Language Models Suffer From Their Own Output: An Analysis of the Self-Consuming Training Loop,True,1,True,1,Reject,False
Gws8Q4wSrJ,A Block Coordinate Descent Method for Nonsmooth Composite Optimization under Orthogonality Constraints,False,0,False,0,Reject,False
iRgzG5DKgA,Fair4Free: Generating High-fidelity Fair Synthetic Samples using Data-Free Distillation,False,0,False,0,Reject,False
GKAQ92ua3A,ADMM for Nonconvex Optimization under Minimal Continuity Assumption,False,0,False,0,Accept (Poster),True
SvCFkNgjTE,MissScore: High-Order Score Estimation in the Presence of Missing Data,False,0,False,0,Reject,False
K1G8UKcEBO,ADMM for Nonsmooth Composite Optimization under Orthogonality Constraints,False,0,False,0,Reject,False
XBHoaHlGQM,DOCS: Quantifying Weight Similarity for Deeper Insights into Large Language Models,False,0,True,2,Accept (Poster),True
2seVGyWZOX,SR$^2$: BOOSTING 3D LARGE LANGUAGE MODEL WITH SPATIAL RELATION REASONING,False,0,False,0,,
oOSeOEXrFA,REPOFILTER: Adaptive Retrieval Context Trimming for Repository-Level Code Completion,True,1,False,0,Reject,False
LGafQ1g2D2,Can LLMs Understand Time Series Anomalies?,True,1,False,0,Accept (Poster),True
kVlfYvIqaK,Node-Time Conditional Prompt Learning in Dynamic Graphs,True,1,True,1,Accept (Poster),True
wJ3GeGLFmc,Towards Accurate and Efficient Sub-8-Bit Integer Training,True,1,False,0,,
c9TSRcdqBf,Explainable Molecular Property Prediction: Aligning Chemical Concepts with Predictions via Language Models,False,0,False,0,,
bx0IbCcBvO,ZipVL: Efficient Large Vision-Language Models with Dynamic Token Sparsification and KV Cache Compression,False,0,False,0,,
o9ewXD1JuB,OLAPH: Improving Factuality in Biomedical Long-form Question Answering,False,0,False,0,Reject,False
0FxnSZJPmh,Physics-Informed Deep Inverse Operator Networks for Solving PDE Inverse Problems,False,0,True,2,Accept (Poster),True
nlHEfTRo0b,Physics-informed Dynamics Representation Learning for Parametric PDEs,False,0,False,0,,
8GMUa79ZKc,AMAP: Automatic Multi-head Attention Pruning by similarity-based pruning indicator,False,0,False,0,,
b42wmsdwmB,X-Fi: A Modality-Invariant Foundation Model for Multimodal Human Sensing,False,0,False,0,Accept (Poster),True
anAZ42rYFK,LARM: Large Auto-Regressive Model for Long-Horizon Embodied Intelligence,True,1,False,0,,
DJw1JBTmuk,Pre-Training Robo-Centric World Models For Efficient Visual Control,True,1,False,0,Reject,False
7TZYM6Hm9p,Entropy-based Activation Function Optimization: A Method on Searching Better Activation Functions,False,0,True,1,Accept (Poster),True
GHJzxPgFa6,Chain of Ideas: Revolutionizing Research in Idea Development with LLM Agents,False,0,False,0,Reject,False
ehlZFDxwJo,PERSONALIZED FEDERATED PARTIAL LABEL LEARNING,True,1,False,0,,
Gi5aWK8tOx,On the Sample Complexity of a Policy Gradient Algorithm with Occupancy Approximation for General Utility Reinforcement Learning,False,0,False,0,Reject,False
lxMlenl3XU,An Empirical Study on Reconstructing Scientific History to Forecast Future Trends,False,0,False,0,Reject,False
P7KRIiLM8T,u-$\mu$P: The Unit-Scaled Maximal Update Parametrization,False,0,False,0,Accept (Spotlight),True
Jyrwd2wja9,Measurement Manipulation of the Matrix Sensing Problem to Improve Optimization Landscape,False,0,False,0,Reject,False
WQvkqarwXi,Towards Synergistic Path-based Explanations for Knowledge Graph Completion: Exploration and Evaluation,False,0,False,0,Accept (Poster),True
BqbeJzN9Ie,BrightDreamer: Generic 3D Gaussian Generative Framework for Fast Text-to-3D Synthesis,False,0,False,0,,
7qMrDf9zFU,Priority on High-Quality: Instruction Data Selection for Optimized Instruction Tuning,False,0,False,0,Reject,False
qfU5S4cddQ,Physics-Informed Weakly Supervised Learning for Interatomic Potentials,False,0,True,2,Reject,False
2miMc8FR0j,SCALE: Augmenting Content Analysis via LLM Agents and AI-Human Collaboration,False,0,False,0,,
kOtFuzoA93,Novel Kernel Models and Uniform Convergence Bounds for Neural Networks Beyond the Over-Parameterized Regime,False,0,False,0,,
uXLXq4ugAy,MULAN: Multimodal Protein Language Model for Sequence and Structure Encoding,False,0,True,1,Reject,False
BvQkjCnXXr,Simple Yet Efficient Locality Sensitive Hashing with Theoretical Guarantee,False,0,False,0,Reject,False
G1CN7R5qwE,InstaRevive: One-Step Image Enhancement via Dynamic Score Matching,False,0,False,0,Accept (Poster),True
sxus3NNiuf,Online Pre-Training for Offline-to-Online Reinforcement Learning,False,0,False,0,Reject,False
6ESRicalFE,LLM Unlearning via Loss Adjustment with Only Forget Data,True,1,False,0,Accept (Poster),True
nbngu7H3ko,AdPO: Enhancing the Adversarial Robustness of Large Vision-Language Models with Preference Optimization,False,0,False,0,,
hKZfzVZ999,MetaDD: Boosting Dataset Distillation with Neural Network Architecture-Invariant Generalization,False,0,False,0,,
3xpTXF5ALZ,AI2TALE: An Innovative Information Theory-based Approach for Learning to Localize Phishing Attacks,True,1,False,0,Accept (Poster),True
J3xRByRqOz,RETRIEVAL-AUGMENTED GENERATION WITH ESTIMATION OF SOURCE RELIABILITY,False,0,True,1,Reject,False
RKOAU5ti1y,A Distributional Approach to Uncertainty-Aware Preference Alignment Using Offline Demonstrations,False,0,True,1,Accept (Poster),True
8SaFvd4sj2,FCVL: Fourier Cross-View Learning for Generalizable 3D Object Detection in Bird’s Eye View,True,1,False,0,,
ZGyapLnDb7,Balancing Gradient Frequencies Facilitates Inductive Inference in Algorithmic Reasoning,False,0,True,1,Reject,False
HYWdlCPtao,Curvature Enhanced Manifold Sampling,False,0,False,0,Reject,False
1eI236MqEA,LoRA-Composer: Leveraging Low-Rank Adaptation for Multi-Concept Customization in Training-Free Diffusion Models,False,0,False,0,,
xEZiEhjTeq,Stagewise Development in Transformers and the Geometry of the Loss Landscape,False,0,False,0,Reject,False
O0RIrM5iqX,Sync4D: Video Guided Controllable Dynamics for Physics-Based 4D Generation,False,0,False,0,,
BeOEmnmyFu,Playing Language Game with LLMs Leads to Jailbreaking,False,0,False,0,,
1PDz4Ny1N2,Bridging Jensen Gap for Max-Min Group Fairness Optimization in Recommendation,False,0,False,0,Accept (Poster),True
SOd07Qxkw4,Improved Convergence Rate for Diffusion Probabilistic Models,True,1,False,0,Accept (Spotlight),True
r6XqXoRT6N,"Prompt-Consistency Image Generation (PCIG): A Unified Framework Integrating LLMs, Knowledge Graphs, and Controllable Diffusion Models",False,0,False,0,,
kMi8jCKxYr,"MindDETR: Beyond Semantics, Exploring Positional Cues from Brain Activity",False,0,False,0,Reject,False
qqZijHRcA5,Impact of Dataset Properties on Membership Inference Vulnerability of Deep Transfer Learning,False,0,False,0,Reject,False
RmmrHEH6Nx,GroupMamba: Parameter-Efficient and Accurate Group Visual State Space Model,False,0,False,0,,
x3lE88YkUl,Improving Resistance to Noisy Label Fitting by Reweighting Gradient in SAM,False,0,True,2,Reject,False
w7vn6ah0Qg,KokerNet: Koopman Kernel Network for Time Series Forecasting,False,0,False,0,Reject,False
aj87NEVSiO,Improved Sample Access for Quantum-Inspired Algorithms,False,0,False,0,,
ZS1lCBLljq,Class-Relational Label Smoothing for Lifelong Visual Place Recognition,True,2,False,0,,
0ULf242ApE,From Context to Concept: Concept Encoding in In-Context Learning,True,1,False,0,Reject,False
1t1YSuBv3T,Evidence-Enhanced Triplet Generation Framework for Hallucination Alleviation in Generative Question Answering,False,0,True,1,Reject,False
ptTt8mhS7n,In-Context Transfer Learning: Demonstration Synthesis by Transferring Similar Tasks,True,1,False,0,Reject,False
6embY8aclt,Graph-constrained Reasoning: Faithful Reasoning on Knowledge Graphs with Large Language Models,False,0,True,1,Reject,False
6qeCyvlJUJ,Breaking Free: Hacking Diffusion Models for Generating Adversarial Examples and Bypassing Safety Guardrails,False,0,False,0,Reject,False
Fx4fFBjn6j,Enabling Fine-Tuning of Direct Feedback Alignment via Feedback-Weight Matching,False,0,False,0,Reject,False
YFKH1vO0W2,From Noise to Factors: Diffusion-based Unsupervised Sequential Disentanglement,False,0,False,0,Reject,False
ywHOnGOLb1,A Competitive-Cooperative Actor-critic Framework for Reinforcement Learning,False,0,False,0,,
L8e7tBf4pP,DaWin: Training-free Dynamic Weight Interpolation for Robust Adaptation,False,0,False,0,Accept (Poster),True
jBYQAtzp5Z,Competitive Fair Scheduling with Predictions,False,0,False,0,Accept (Poster),True
421D67DY3i,Demystifying Online Clustering of Bandits: Enhanced Exploration Under Stochastic and Smoothed Adversarial Contexts,False,0,True,1,Accept (Poster),True
vh1e2WJfZp,High-Precision Dichotomous Image Segmentation via Probing Diffusion Capacity,False,0,False,0,Accept (Poster),True
N0i0d27RTW,Statistical Guarantees for Approximate Stationary Points of Shallow Neural Networks,False,0,False,0,Reject,False
0UCkWfcfb9,OPTune: Efficient Online Preference Tuning,False,0,False,0,,
qG1S5eXMzx,Rethinking the Impact of Heterogeneous Sublayers in Transformers,False,0,False,0,,
e69qTSwdOT,Exploring the Discriminative Capability of LLMs in In-context Learning,False,0,False,0,Reject,False
d9iHI1eimo,DELTA: DENSE EFFICIENT LONG-RANGE 3D TRACKING FOR ANY VIDEO,False,0,False,0,Accept (Poster),True
lD9Kc22Wls,Quantized Optimistic Dual Averaging with Adaptive Layer-wise Compression,False,0,False,0,Reject,False
ALzTQUgW8a,MagicPIG: LSH Sampling for Efficient LLM Generation,True,1,False,0,Accept (Spotlight),True
VSHuwBUlYr,Zero-Shot Video Semantic Segmentation based on Pre-Trained Diffusion Models,False,0,False,0,,
JkLLAOcEME,NN-Former: Rethinking Graph Structure in Neural Architecture Representation,False,0,False,0,,
NBgB5xirgp,DualFocus: Integrating Macro and Micro Perspectives in Multi-modal Large Language Models,False,0,False,0,,
n7s9EwG6hW,Towards LLM4Floorplan: Agents Can Do What Engineers Do in Chip Design,False,0,False,0,,
6nb2J90XJD,Unsupervised Multiple Kernel Learning for Graphs via Ordinality Preservation,False,0,True,1,Accept (Poster),True
3GTtZFiajM,Justice or Prejudice? Quantifying Biases in LLM-as-a-Judge,True,1,False,0,Accept (Poster),True
6Mdvq0bPyG,EfficientQAT: Efficient Quantization-Aware Training for Large Language Models,False,0,False,0,Reject,False
jki6EFsZLw,OmnixR: Evaluating Omni-modality Language Models on Reasoning across Modalities,False,0,True,1,Accept (Poster),True
5bdcDl6mC7,Distribution-Aware Diffusion Model Quantization via Distortion Minimization,False,0,False,0,Reject,False
0K1OaL6XuK,Planning Anything with Rigor: General-Purpose Zero-Shot Planning with LLM-based Formalized Programming,False,0,True,1,Accept (Poster),True
aVyJwS1fqQ,Mani-WM: An Interactive World Model for Real-Robot Manipulation,False,0,False,0,,
xJDxVDG3x2,MolSpectra: Pre-training 3D Molecular Representation with Multi-modal Energy Spectra,False,0,False,0,Accept (Poster),True
