source_s2id,source_arxiv,source_title,source_community,source_year,target_s2id,target_arxiv,target_title,target_community,target_year
845e5fbc9c6c8e0d997ea12930ba42e4a6dd7da3,2512.15938,SALVE: Sparse Autoencoder-Latent Vector Editing for Mechanistic Control of Neura,sae,2025.0,0d24c5680efe9769e6d7ea579db0499ec819a8c7,2406.04093,Scaling and evaluating sparse autoencoders,sae,2024
8b750488d139f9beba0815ff8f46ebe15ebb3e58,2404.14082,Mechanistic Interpretability for AI Safety - A Review,mi_general,2024.0,3f7fa58806614a1f38ae760c25c1305e3a87d4ce,2305.08809,Interpretability at Scale: Identifying Causal Mechanisms in Alpaca,causal,2023
436cd0fe00807bc9d14434f3313dc836530f2dae,2401.12181,Universal Neurons in GPT2 Language Models,circuits,2024.0,20a2bdce38ced16f82dd2b7aae137d8f81675504,,On Privileged and Convergent Bases in Neural Network Representations,mi_general,2023
16ed211c2e2205c28aa18d08cb7accdaf582134a,2502.16681,Are Sparse Autoencoders Useful? A Case Study in Sparse Probing,sae,2025.0,8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024
52be61c3edaa54b568805db55a748ba6d8159587,2507.02559,Transformers Don't Need LayerNorm at Inference Time: Scaling LayerNorm Removal t,mi_general,2025.0,436cd0fe00807bc9d14434f3313dc836530f2dae,2401.12181,Universal Neurons in GPT2 Language Models,circuits,2024
f47b3021182b68e6919912fcb08fdbae808ad71f,2603.21236,Posterior-Calibrated Causal Circuits in Variational Autoencoders: Why Image-Doma,circuits,2026.0,6edd112383ad494f5f2eba72b6f4ffae122ce61f,2211.00593,Interpretability in the Wild: a Circuit for Indirect Object Identification in GP,circuits,2022
b1f8b41906a3b0817b8aa28eb98645716f7c3dd1,2606.08394,When Correct Decisions Hide Internal Stress: Decision-State Probing in Multimoda,mi_general,2026.0,5951ede73a1dbb9c5ea8b4d95f31c5ed646aacbd,2106.02997,Causal Abstractions of Neural Networks,causal,2021
dce70bd4bc68e7ac5a67a78aa492e5a976083651,2605.22719,Reading Task Failure Off the Activations: A Sparse-Feature Audit of GPT-2 Small ,circuits,2026.0,eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023
695933fbd7b9b87acffa263d8aba03057be280c0,2604.08524,What Drives Representation Steering? A Mechanistic Case Study on Steering Refusa,mi_general,2026.0,6edd112383ad494f5f2eba72b6f4ffae122ce61f,2211.00593,Interpretability in the Wild: a Circuit for Indirect Object Identification in GP,circuits,2022
07e38fa4086bba630f715f043cfd6011b543ce20,2602.14687,SynthSAEBench: Evaluating Sparse Autoencoders on Scalable Realistic Synthetic Da,sae,2026.0,8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024
4c60c5abc731566cc7b5de5ba97990bb1bfcb4ae,2604.03045,STEAR: Layer-Aware Spatiotemporal Evidence Intervention for Hallucination Mitiga,mi_general,2026.0,eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023
5107e1f68a9c7a38b4a35432ceb01d260c680bc9,2605.11161,Interpretability Can Be Actionable,mi_general,2026.0,c90a99eeb57019732a6cc996bb9eaf13faedf00f,2209.11895,In-context Learning and Induction Heads,circuits,2022
ebd49a487b1c2832372bbbb0d0f7c6059a5f1b95,2604.27401,Perturbation Probing: A Two-Pass-per-Prompt Diagnostic for FFN Behavioral Circui,circuits,2026.0,eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023
9d59b95ddd36e7f2cdc936c3b80f5b6b2c1f39c4,2502.11812,Towards Understanding Fine-Tuning Mechanisms of LLMs via Circuit Analysis,circuits,2025.0,5951ede73a1dbb9c5ea8b4d95f31c5ed646aacbd,2106.02997,Causal Abstractions of Neural Networks,causal,2021
edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023.0,6edd112383ad494f5f2eba72b6f4ffae122ce61f,2211.00593,Interpretability in the Wild: a Circuit for Indirect Object Identification in GP,circuits,2022
a5cbe230af78780bd14c5472d8e089c16f832b28,2506.18852,Mechanistic Interpretability Needs Philosophy,mi_general,2025.0,6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023
6f4bd12f1a16cf5dc83cf94a7bb2805b2d2e1f53,2406.00394,Learning Causal Abstractions of Linear Structural Causal Models,causal,2024.0,3f7fa58806614a1f38ae760c25c1305e3a87d4ce,2305.08809,Interpretability at Scale: Identifying Causal Mechanisms in Alpaca,causal,2023
6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023.0,a4c0c16da0caaf4ed47fe94681f57029bff4be3b,2005.00719,Probing the Probing Paradigm: Does Probing Accuracy Entail Task Relevance?,mi_general,2020
532802e16afe781a6b30823111f0e8a225578ce6,2604.16430,HalluSAE: Detecting Hallucinations in Large Language Models via Sparse Auto-Enco,sae,2026.0,0d24c5680efe9769e6d7ea579db0499ec819a8c7,2406.04093,Scaling and evaluating sparse autoencoders,sae,2024
5ce77edd78da2df87883d5f52ac5113a2e698449,,Detecting Hallucination in Large Language Models Through Deep Internal Represent,mi_general,2025.0,110804428354df709b3693f9efc81946a9036ebf,2309.04827,"Neurons in Large Language Models: Dead, N-gram, Positional",circuits,2023
6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023.0,d59523889679aee15992c4bf6e52b134186d07d3,2310.06824,The Geometry of Truth: Emergent Linear Structure in Large Language Model Represe,mi_general,2023
fecdcfec13a295b1810606baf9b74ba48db7933e,2402.12560,CausalGym: Benchmarking causal interpretability methods on linguistic tasks,causal,2024.0,6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023
3f7fa58806614a1f38ae760c25c1305e3a87d4ce,2305.08809,Interpretability at Scale: Identifying Causal Mechanisms in Alpaca,causal,2023.0,e8e2876b446b08a4a461aae389f72b7edfd62c3a,1906.11583,Approximate Causal Abstraction,causal,2019
5d7156ce2c39b7aa36c52bac017c64611cf9ef62,2602.14111,Sanity Checks for Sparse Autoencoders: Do SAEs Beat Random Baselines?,sae,2026.0,bbf218fd97d3c18801eb6eb09345bb38e7bcc871,2404.16014,Improving Dictionary Learning with Gated Sparse Autoencoders,sae,2024
eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023.0,996445d847f06e99b0bd259345408a0cf1bce87e,2202.05262,Locating and Editing Factual Associations in GPT,circuits,2022
7385482b73ca877e1678cbd96840d0770fee8e1c,2603.25075,Sparse Visual Thought Circuits in Vision-Language Models,circuits,2026.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
3f7fa58806614a1f38ae760c25c1305e3a87d4ce,2305.08809,Interpretability at Scale: Identifying Causal Mechanisms in Alpaca,causal,2023.0,6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023
732626fb48658aa1e3d2777c97c9821ab49ba9f9,2606.06664,Inside the Visual Mind: Neuroscience-Motivated Concept Circuits for Interpreting,circuits,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
fc7eb337f1d8de11befdc5055fcbc5eeea046f42,2606.08644,A retrieval conditioned rebinding circuit for dynamic entity tracking in large l,circuits,2026.0,5951ede73a1dbb9c5ea8b4d95f31c5ed646aacbd,2106.02997,Causal Abstractions of Neural Networks,causal,2021
69cacfc3c094631ee845a7d901949b7a2d4a1a42,2605.16023,Judge Circuits,circuits,2026.0,6edd112383ad494f5f2eba72b6f4ffae122ce61f,2211.00593,Interpretability in the Wild: a Circuit for Indirect Object Identification in GP,circuits,2022
6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023.0,405f8f5f1c6df1b3343c812832479aad5180b65f,2306.03341,Inference-Time Intervention: Eliciting Truthful Answers from a Language Model,mi_general,2023
6edd112383ad494f5f2eba72b6f4ffae122ce61f,2211.00593,Interpretability in the Wild: a Circuit for Indirect Object Identification in GP,circuits,2022.0,996445d847f06e99b0bd259345408a0cf1bce87e,2202.05262,Locating and Editing Factual Associations in GPT,circuits,2022
dce70bd4bc68e7ac5a67a78aa492e5a976083651,2605.22719,Reading Task Failure Off the Activations: A Sparse-Feature Audit of GPT-2 Small ,circuits,2026.0,5951ede73a1dbb9c5ea8b4d95f31c5ed646aacbd,2106.02997,Causal Abstractions of Neural Networks,causal,2021
f359947567121a838cba9bc20455361f01c2fc02,2603.23268,SafeSeek: Universal Attribution of Safety Circuits in Language Models,circuits,2026.0,5951ede73a1dbb9c5ea8b4d95f31c5ed646aacbd,2106.02997,Causal Abstractions of Neural Networks,causal,2021
39bbd489b43911152bdaf07f741a91bf1b15989d,2410.06981,Quantifying Feature Space Universality Across Large Language Models via Sparse A,sae,2024.0,8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024
cf52335c5d4f02be824eb4dd26e1056e304c6b46,2512.15712,Predictive Concept Decoders: Training Scalable End-to-End Interpretability Assis,mi_general,2025.0,0d24c5680efe9769e6d7ea579db0499ec819a8c7,2406.04093,Scaling and evaluating sparse autoencoders,sae,2024
ddaf93f7c3ef7f6d9c418687811910b4134aedc0,2602.05027,AudioSAE: Towards Understanding of Audio-Processing Models with Sparse AutoEncod,sae,2026.0,8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024
1540b8c60b1e5328a11f9e71e3c3f41ff149c327,2604.07019,ConceptTracer: Interactive Analysis of Concept Saliency and Selectivity in Neura,mi_general,2026.0,0d24c5680efe9769e6d7ea579db0499ec819a8c7,2406.04093,Scaling and evaluating sparse autoencoders,sae,2024
269eeacacfc4b2fc458d6a91bd5b825ca29481ae,2605.01829,GeoSAE: Geometric Prior-Guided Layer-Wise Sparse Autoencoder Annotation of Brain,sae,2026.0,0d24c5680efe9769e6d7ea579db0499ec819a8c7,2406.04093,Scaling and evaluating sparse autoencoders,sae,2024
227cb08a0a5875ed49125a2ab2a22b50f0aef303,2512.24975,Attribution-Guided Distillation of Matryoshka Sparse Autoencoders,sae,2025.0,8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024
c810f51b63affb04b753e61291d8f763aca714a0,2603.04198,Stable and Steerable Sparse Autoencoders with Weight Regularization,sae,2026.0,0d24c5680efe9769e6d7ea579db0499ec819a8c7,2406.04093,Scaling and evaluating sparse autoencoders,sae,2024
74be4ef58d907292d3ab2e40c90f8672aac1b3b9,2605.14347,Exemplar Partitioning for Mechanistic Interpretability,mi_general,2026.0,eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023
6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023.0,c41516420ddbd0f29e010ca259a74c1fc2da0466,1805.01070,What you can cram into a single $&!#* vector: Probing sentence embeddings for li,mi_general,2018
8522abd2e8f7487bb88881be5b00dd8570b5cdfa,2601.22447,Beyond Activation Patterns: A Weight-Based Out-of-Context Explanation of Sparse ,sae,2026.0,8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024
cb38251051504d489d64232ba11f5b8dae547424,2510.03186,Superposition disentanglement of neural representations reveals hidden alignment,sae,2025.0,8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024
2c8670410399ed677a926835bd5d2e2f0c1a4a81,2511.18409,Findings of the BlackboxNLP 2025 Shared Task: Localizing Circuits and Causal Var,circuits,2025.0,b4d81c89c973b6d207dbc0562760200b7d7974ed,2507.08802,The Non-Linear Representation Dilemma: Is Causal Abstraction Enough for Mechanis,causal,2025
b8f280d8bf685f8da7c83068e73f000528072d6b,2403.19647,Sparse Feature Circuits: Discovering and Editing Interpretable Causal Graphs in ,circuits,2024.0,27f7aa77bf343fefd3984c6b23265af672bcc0a3,2310.10348,Attribution Patching Outperforms Automated Circuit Discovery,circuits,2023
32bcacc81c3e5f0d2252434a5cbd5795558644c7,,Bridging the Black Box: A Survey on Mechanistic Interpretability in AI,mi_general,2026.0,6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023
fff96942a96eb4c287d603c34660f796fe27aea5,,Application of Sparse Autoencoders to Enhance Mechanistic Interpretability of La,sae,2025.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
b0be7060491a84cdef43d227f52e022b040f7e9a,2605.26921,Similarity-based matrix factorization for revealing interpretable dimensions in ,mi_general,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
2dce0c20bed9e3aea4f23eb45a1560da59c1e205,2606.10029,Interpreting and Steering a Text-to-Speech Language Model with Sparse Autoencode,sae,2026.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
062cdc5b6a7f043764e261b5c6edcb8f72c4884a,,Low-rank sparse autoencoders: Unifying efficiency and geometric regularization f,sae,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
e80cc82f7e896fbe47addf1ebfd24f0b4aa606d4,2605.05593,Causal Probing for Internal Visual Representations in Multimodal Large Language ,mi_general,2026.0,6edd112383ad494f5f2eba72b6f4ffae122ce61f,2211.00593,Interpretability in the Wild: a Circuit for Indirect Object Identification in GP,circuits,2022
a126eb9e5c77e20314ef5acae3376032daf5c52f,2510.00845,Mechanistic Interpretability as Statistical Estimation: A Variance Analysis of E,circuits,2025.0,f8ed3401a5f3fb14bbf77da53e132b36102aa0e3,2406.16778,Finding Transformer Circuits with Edge Pruning,circuits,2024
6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
d243346b2ec225d7afda9c2b9da524d47c90d395,2603.01752,Causal Circuit Tracing Reveals Distinct Computational Architectures in Single-Ce,circuits,2026.0,6edd112383ad494f5f2eba72b6f4ffae122ce61f,2211.00593,Interpretability in the Wild: a Circuit for Indirect Object Identification in GP,circuits,2022
fe05e1ab236f9d4f7a0c8440cf06a28db5b40a5e,2504.00132,Contextualize-then-Aggregate: Circuits for In-Context Learning in Gemma-2 2B,circuits,2025.0,5951ede73a1dbb9c5ea8b4d95f31c5ed646aacbd,2106.02997,Causal Abstractions of Neural Networks,causal,2021
f1ec5dd869e672bfe1b1d52be24b119acfbff3a5,2605.07922,Tree SAE: Learning Hierarchical Feature Structures in Sparse Autoencoders,sae,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
1d66adcde0d14e59132e4243274936af400827c9,,Causal Differentiating Concepts: Interpreting LM Behavior via Causal Representat,causal,,6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023
2d98864f3654607d97ed28e307a4551a3ec9a6cf,2605.21849,Geometry-Adaptive Explainer for Faithful Dictionary-Based Interpretability under,mi_general,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
d3a58153d81087dfc4e61b0fed197270e6b738a7,2606.08365,Pre-Intervention Prediction of Sparse Autoencoder Steering Side Effects,sae,2026.0,0d24c5680efe9769e6d7ea579db0499ec819a8c7,2406.04093,Scaling and evaluating sparse autoencoders,sae,2024
68cf8d5284b88b9e8ef10916599bfdb00c3f238d,2505.22586,Precise In-Parameter Concept Erasure in Large Language Models,mi_general,2025.0,110804428354df709b3693f9efc81946a9036ebf,2309.04827,"Neurons in Large Language Models: Dead, N-gram, Positional",circuits,2023
99b68559c26d6013e23bb296a3c380ee97497f12,2606.12966,Circuit Synchronization Precedes Generalization: Causal Evidence from Fourier St,circuits,2026.0,c90a99eeb57019732a6cc996bb9eaf13faedf00f,2209.11895,In-context Learning and Induction Heads,circuits,2022
436cd0fe00807bc9d14434f3313dc836530f2dae,2401.12181,Universal Neurons in GPT2 Language Models,circuits,2024.0,655e4837a05afdfa03124d9c41c0912805423571,2201.00058,Representation Topology Divergence: A Method for Comparing Neural Network Repres,mi_general,2021
ea981b3708ad4ab9eaf4cc4e823d154aeb588587,2606.08044,When Behavioral Safety Evaluation Fails: A Representation-Level Perspective,mi_general,2026.0,6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023
3b86aa7e4a872ce342e975179aef30c027f18294,2605.08012,Position: Mechanistic Interpretability Must Disclose Identification Assumptions ,mi_general,2026.0,eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023
b2afc970cc14a41872ea4596d109c1ff3914e721,2509.01631,Unraveling LLM Jailbreaks Through Safety Knowledge Neurons,causal,2025.0,110804428354df709b3693f9efc81946a9036ebf,2309.04827,"Neurons in Large Language Models: Dead, N-gram, Positional",circuits,2023
6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023.0,e8e2876b446b08a4a461aae389f72b7edfd62c3a,1906.11583,Approximate Causal Abstraction,causal,2019
